id,type,timestamp,rmssd,nremhr,entropy
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-05-28T00:00:00,42.631,60.563,2.878
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-10T00:00:00,49.432,59.303,2.646
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-19T00:00:00,22.733,67.218,2.585
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-22T00:00:00,39.826,59.713,2.88
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-01T00:00:00,37.693,61.68,2.813
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-05T00:00:00,40.613,64.2,2.986
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-12T00:00:00,33.355,66.322,2.679
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-25T00:00:00,16.297,66.404,2.027
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-04T00:00:00,37.267,59.13,2.532
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-20T00:00:00,43.543,63.27,2.872
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-14T00:00:00,22.617,68.924,2.362
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-26T00:00:00,41.953,60.649,3.462
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-05-31T00:00:00,35.443,57.922,2.493
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-13T00:00:00,24.12,69.743,2.849
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-16T00:00:00,45.767,57.628,2.772
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-28T00:00:00,39.411,56.798,2.763
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-05-29T00:00:00,34.774,61.269,2.696
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-11T00:00:00,45.794,57.587,2.941
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-29T00:00:00,34.022,61.181,2.969
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-17T00:00:00,47.952,53.652,2.804
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-05-27T00:00:00,34.831,60.953,2.545
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-06T00:00:00,17.851,75.233,2.414
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-15T00:00:00,42.3,57.323,2.918
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-30T00:00:00,37.779,60.972,2.688
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-15T00:00:00,44.134,62.887,2.852
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-24T00:00:00,42.329,51.78,2.745
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-05-30T00:00:00,39.85,59.332,2.576
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-09T00:00:00,45.336,60.042,2.737
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-18T00:00:00,51.019,55.093,2.991
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-04T00:00:00,48.358,60.072,2.759
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-18T00:00:00,31.458,58.86,2.868
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-27T00:00:00,48.414,53.367,2.733
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-05-24T00:00:00,31.51,64.277,2.936
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-02T00:00:00,34.187,64.608,2.995
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-12T00:00:00,48.387,56.141,2.6
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-06-21T00:00:00,36.813,65.516,3.072
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-07T00:00:00,43.996,61.476,2.863
621e30c867b776a240d4aa6c,Daily Heart Rate Variability Summary,2021-07-21T00:00:00,41.284,56.428,2.818
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-05-26T00:00:00,38.403,52.497,2.855
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-02T00:00:00,40.945,51.071,2.933
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-10T00:00:00,30.467,55.598,2.749
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-16T00:00:00,40.594,52.539,3.022
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-28T00:00:00,22.21,61.01,2.514
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-30T00:00:00,40.749,51.545,2.926
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-09T00:00:00,0.0,0.0,0.0
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-15T00:00:00,47.148,50.236,2.898
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-17T00:00:00,26.684,59.541,2.487
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-25T00:00:00,45.673,50.156,3.149
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-04T00:00:00,40.768,0.0,2.992
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-05-25T00:00:00,40.308,49.297,2.847
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-05-28T00:00:00,39.946,52.534,2.972
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-08T00:00:00,42.982,50.169,2.972
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-13T00:00:00,17.788,62.667,2.808
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-19T00:00:00,34.392,55.154,2.688
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-29T00:00:00,30.786,55.73,2.612
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-03T00:00:00,52.616,49.09,3.089
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-14T00:00:00,48.88,49.888,2.926
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-16T00:00:00,35.527,54.0,2.59
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-24T00:00:00,39.953,53.019,2.686
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-07-26T00:00:00,36.104,54.525,2.695
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-05-30T00:00:00,14.803,64.817,2.529
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-05-29T00:00:00,37.565,53.266,2.806
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-05-27T00:00:00,37.919,50.842,2.747
621e30e467b776a240e817c7,Daily Heart Rate Variability Summary,2021-06-07T00:00:00,28.454,58.485,2.911
621e30f467b776a240f22944,Daily Heart Rate Variability Summary,2022-01-15T00:00:00,41.806,53.91,2.996
621e30f467b776a240f22944,Daily Heart Rate Variability Summary,2022-01-14T00:00:00,56.447,56.284,3.374
621e30f467b776a240f22944,Daily Heart Rate Variability Summary,2022-01-13T00:00:00,49.945,59.179,2.881
621e30f467b776a240f22944,Daily Heart Rate Variability Summary,2022-01-16T00:00:00,55.602,52.846,3.041
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-13T00:00:00,30.596,66.239,2.213
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-25T00:00:00,25.651,71.727,2.116
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-05T00:00:00,37.133,66.496,2.532
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-17T00:00:00,26.995,71.646,2.26
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-01T00:00:00,24.359,75.097,2.12
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-15T00:00:00,31.647,70.064,2.313
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2022-01-02T00:00:00,28.276,67.919,2.024
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-15T00:00:00,27.022,70.92,2.025
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-27T00:00:00,34.929,67.66,2.452
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-07T00:00:00,41.617,66.5,2.402
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-19T00:00:00,34.178,72.091,2.302
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-07T00:00:00,27.155,70.428,2.397
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-22T00:00:00,23.284,75.585,2.249
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2022-01-07T00:00:00,42.319,68.578,2.402
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-11T00:00:00,36.476,65.248,2.269
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-26T00:00:00,27.938,70.482,2.148
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-13T00:00:00,29.971,0.0,2.076
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-04T00:00:00,34.9,68.688,2.583
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-24T00:00:00,35.48,65.54,2.327
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-17T00:00:00,27.115,71.802,2.177
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-30T00:00:00,36.5,67.545,2.35
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-08T00:00:00,38.018,64.52,2.696
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-20T00:00:00,40.009,69.207,2.377
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-08T00:00:00,28.501,72.608,2.313
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-23T00:00:00,28.957,72.901,2.3
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2022-01-13T00:00:00,30.835,68.573,2.197
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-09T00:00:00,28.841,69.093,2.571
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-21T00:00:00,22.541,76.924,1.865
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-01T00:00:00,44.417,62.358,2.574
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-11T00:00:00,43.237,66.915,2.431
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-25T00:00:00,29.466,70.941,1.991
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-10T00:00:00,25.825,74.136,2.071
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-25T00:00:00,48.184,62.745,2.664
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-14T00:00:00,28.433,71.111,2.325
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-31T00:00:00,41.294,66.212,2.548
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-10T00:00:00,35.146,67.91,2.265
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-28T00:00:00,44.23,65.268,2.548
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-17T00:00:00,23.591,77.974,2.124
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-10T00:00:00,28.326,70.819,2.349
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-22T00:00:00,23.03,76.042,1.784
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-02T00:00:00,31.725,65.681,2.613
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-12T00:00:00,35.013,68.117,2.489
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-26T00:00:00,30.216,66.665,2.261
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-12T00:00:00,25.137,73.532,2.307
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-27T00:00:00,32.637,67.18,2.393
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-12T00:00:00,38.137,65.707,2.497
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-24T00:00:00,33.237,70.525,2.36
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-04T00:00:00,38.064,66.811,2.506
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-16T00:00:00,33.087,72.607,2.35
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-30T00:00:00,29.9,70.783,2.556
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-14T00:00:00,29.151,70.687,2.185
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2022-01-01T00:00:00,33.457,67.711,2.512
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-18T00:00:00,30.723,67.57,2.498
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-03T00:00:00,31.588,69.654,2.303
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-18T00:00:00,25.545,74.085,2.529
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-09T00:00:00,22.779,74.031,2.041
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-31T00:00:00,30.261,68.687,2.431
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-10-23T00:00:00,33.828,74.054,2.424
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-06T00:00:00,29.709,69.141,2.231
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-11-21T00:00:00,28.148,71.223,2.672
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2021-12-13T00:00:00,21.586,76.097,2.122
621e310d67b776a24003096d,Daily Heart Rate Variability Summary,2022-01-04T00:00:00,28.741,68.821,2.451
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-11T00:00:00,41.335,51.948,2.601
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-19T00:00:00,35.288,50.176,2.722
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-27T00:00:00,46.822,49.25,2.687
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-05T00:00:00,43.272,52.469,2.694
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-14T00:00:00,30.501,60.042,3.036
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-22T00:00:00,42.768,56.478,3.012
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-12-01T00:00:00,41.851,49.863,2.678
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-07T00:00:00,30.158,64.892,2.648
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-21T00:00:00,46.407,49.524,2.705
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-08T00:00:00,42.258,51.996,2.711
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-25T00:00:00,48.036,50.55,2.863
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-09T00:00:00,28.96,64.551,2.779
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-16T00:00:00,46.521,49.485,2.795
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-10T00:00:00,27.082,60.635,2.273
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-26T00:00:00,51.965,47.055,2.82
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-13T00:00:00,37.351,54.523,2.781
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-30T00:00:00,45.645,49.158,2.637
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-01T00:00:00,36.956,55.802,2.964
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-19T00:00:00,39.127,54.562,2.96
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-04T00:00:00,26.403,61.934,2.617
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-15T00:00:00,41.998,49.38,2.762
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-23T00:00:00,41.606,53.244,2.942
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-31T00:00:00,29.359,67.329,2.842
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-10T00:00:00,41.127,51.378,2.865
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-18T00:00:00,44.029,56.588,2.909
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-27T00:00:00,16.635,74.844,2.479
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-03T00:00:00,24.955,62.645,2.505
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-17T00:00:00,22.652,65.365,2.53
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-02T00:00:00,28.85,59.762,2.593
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-20T00:00:00,44.922,51.71,3.097
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-05T00:00:00,36.027,57.339,2.746
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-12T00:00:00,44.684,48.569,2.739
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-22T00:00:00,45.281,49.589,2.917
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-09T00:00:00,45.615,51.839,2.72
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-26T00:00:00,32.224,59.573,3.017
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-10T00:00:00,42.81,55.364,2.738
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-07T00:00:00,27.123,61.94,2.648
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-23T00:00:00,57.671,49.556,2.919
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-08T00:00:00,35.312,59.202,2.579
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-13T00:00:00,47.56,47.518,2.726
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-29T00:00:00,38.063,52.4,2.7
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-16T00:00:00,52.349,49.654,2.991
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-12-03T00:00:00,35.539,52.599,2.692
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-08T00:00:00,48.003,47.277,2.864
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-24T00:00:00,35.728,57.671,2.964
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-14T00:00:00,46.319,47.57,2.837
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-30T00:00:00,33.183,56.582,3.105
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-17T00:00:00,31.295,57.639,3.002
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-12-04T00:00:00,32.691,54.161,2.731
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-11T00:00:00,42.795,52.211,2.704
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-28T00:00:00,39.872,62.834,2.946
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-09T00:00:00,43.183,51.354,3.108
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-25T00:00:00,45.32,50.98,2.579
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-12T00:00:00,39.911,52.428,2.589
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-29T00:00:00,44.26,50.637,2.66
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-20T00:00:00,44.767,49.646,2.865
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-18T00:00:00,39.351,53.869,2.822
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-04T00:00:00,59.666,51.185,2.838
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-21T00:00:00,37.225,59.359,3.175
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2022-01-06T00:00:00,26.033,63.237,2.58
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-10-28T00:00:00,41.115,50.472,2.7
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-11-15T00:00:00,32.563,60.516,3.095
621e312a67b776a240164d59,Daily Heart Rate Variability Summary,2021-12-02T00:00:00,30.17,56.32,2.818
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-06T00:00:00,33.685,66.153,2.344
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-18T00:00:00,31.399,63.619,2.571
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-11T00:00:00,27.954,63.555,2.688
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-24T00:00:00,49.895,60.569,2.595
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-02T00:00:00,0.0,66.516,0.0
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-13T00:00:00,50.093,61.866,2.663
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-10-30T00:00:00,34.131,68.227,2.562
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-09T00:00:00,43.06,60.193,2.452
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-29T00:00:00,50.469,58.615,2.983
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-13T00:00:00,35.494,64.879,2.604
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-26T00:00:00,38.821,56.628,2.434
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-04T00:00:00,28.178,59.995,2.289
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-16T00:00:00,37.716,60.792,2.74
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-10-31T00:00:00,55.106,59.833,2.833
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-10T00:00:00,39.861,57.859,2.345
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-30T00:00:00,39.283,61.239,2.694
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-15T00:00:00,32.541,61.514,2.352
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-27T00:00:00,50.218,59.957,3.198
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-05T00:00:00,29.042,64.414,2.405
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-17T00:00:00,22.947,64.127,1.449
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-01T00:00:00,60.303,58.732,3.082
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-14T00:00:00,27.825,69.759,2.077
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-06T00:00:00,30.974,61.087,2.567
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-16T00:00:00,46.746,62.252,2.813
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-28T00:00:00,28.172,60.945,2.043
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-06T00:00:00,20.348,63.78,2.037
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-18T00:00:00,42.707,62.563,2.089
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-03T00:00:00,49.714,60.985,2.756
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-16T00:00:00,35.312,61.258,2.549
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-08T00:00:00,35.748,64.239,2.805
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-19T00:00:00,21.464,71.439,2.613
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-30T00:00:00,25.767,60.286,2.426
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-11T00:00:00,38.154,62.85,2.745
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-20T00:00:00,38.253,62.586,2.807
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-05T00:00:00,55.645,59.637,2.804
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-17T00:00:00,17.936,63.277,2.037
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-09T00:00:00,34.886,60.757,2.538
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-23T00:00:00,36.08,62.529,2.603
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-31T00:00:00,32.394,59.282,2.033
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-12T00:00:00,39.743,58.934,2.743
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-22T00:00:00,38.215,62.809,2.203
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-07T00:00:00,53.646,59.788,2.412
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-12T00:00:00,33.63,62.074,2.111
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-03T00:00:00,28.986,61.68,2.052
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-15T00:00:00,38.414,60.512,3.059
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-17T00:00:00,35.929,61.577,2.42
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-07T00:00:00,26.395,67.12,2.288
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-02T00:00:00,43.573,60.778,2.989
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-07T00:00:00,22.723,62.006,2.215
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-29T00:00:00,38.066,61.925,2.285
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-19T00:00:00,32.682,65.343,2.892
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-11-19T00:00:00,26.868,71.223,2.051
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2021-12-25T00:00:00,41.528,60.315,2.242
621e320b67b776a240d36a07,Daily Heart Rate Variability Summary,2022-01-14T00:00:00,49.613,62.663,2.534
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-11-14T00:00:00,44.923,61.855,2.763
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-11-29T00:00:00,55.695,57.625,2.942
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-12-13T00:00:00,51.273,59.807,3.063
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-11-23T00:00:00,27.414,71.908,2.527
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-12-07T00:00:00,56.622,60.511,3.175
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-11-15T00:00:00,59.365,56.454,2.908
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-11-30T00:00:00,50.609,63.427,2.94
621e322367b776a240e44e9b,Daily Heart Rate Variability Summary,2021-12-20T00:00:00,33.999,75.734,2.407
